trade_id;entry_time;entry_time_2;exit_time;direction;entry_price;entry_price_2;avg_entry_price;exit_price;entry_sma;exit_sma;event_close;event_sma;tp_price;sl_price;exit_reason;pnl;pnl_usd;filter_passed;event_timestamp;has_grid_entry
119;2025-10-22 20:14:35.021;;2025-10-22 20:14:45.021;BUY;24859,25;;24859,25;24864,25;24884,015;24882,94625;24869,25;24884,39625;24864,25;24850,25;profit;5,0;100,0;True;2025-10-22 20:14:32.021;False
120;2025-10-22 20:26:23.021;;2025-10-22 20:26:41.021;BUY;24926,0;;24926,0;24931,0;24928,43125;24929,10625;24936,0;24917,96;24931,0;24917,0;profit;5,0;100,0;True;2025-10-22 20:24:36.021;False
121;2025-10-22 20:52:24.021;;2025-10-22 20:52:42.021;SELL;24922,0;;24922,0;24917,0;24919,48;24918,49375;24912,0;24934,3175;24917,0;24931,0;profit;5,0;100,0;True;2025-10-22 20:50:20.021;False
122;2025-10-22 20:58:31.021;;2025-10-22 20:58:32.021;SELL;24953,75;;24953,75;24948,75;24937,23625;24937,36875;24943,75;24921,72125;24948,75;24962,75;profit;5,0;100,0;True;2025-10-22 20:55:57.021;False
123;2025-10-22 20:56:06.021;;2025-10-22 20:57:01.021;BUY;24933,75;;24933,75;24938,75;24922,60875;24926,83875;24943,75;24921,72125;24938,75;24924,75;profit;5,0;100,0;True;2025-10-22 20:55:57.021;False
124;2025-10-22 21:01:35.021;;2025-10-22 21:01:36.021;SELL;24960,25;;24960,25;24955,25;24955,9575;24955,95625;24950,25;24955,9575;24955,25;24969,25;profit;5,0;100,0;True;2025-10-22 21:01:35.021;False
125;2025-10-22 21:01:36.021;;2025-10-22 21:01:37.021;BUY;24940,25;;24940,25;24945,25;24955,95625;24955,9175;24950,25;24955,9575;24945,25;24931,25;profit;5,0;100,0;True;2025-10-22 21:01:35.021;False
126;2025-10-22 21:01:37.021;;2025-10-22 21:01:38.021;SELL;24945,25;;24945,25;24940,25;24955,9175;24955,8425;24935,25;24955,9175;24940,25;24954,25;profit;5,0;100,0;True;2025-10-22 21:01:37.021;False
127;2025-10-22 21:01:38.021;;2025-10-22 21:01:39.021;BUY;24925,25;;24925,25;24930,25;24955,8425;24955,79875;24935,25;24955,9175;24930,25;24916,25;profit;5,0;100,0;True;2025-10-22 21:01:37.021;False
128;2025-10-22 21:01:40.021;;2025-10-22 21:01:45.021;SELL;24937,75;;24937,75;24946,75;24955,78;24955,76;24927,75;24955,8425;24932,75;24946,75;stop;-9,0;-180,0;True;2025-10-22 21:01:38.021;False
129;2025-10-22 21:03:19.021;;2025-10-22 21:03:56.021;SELL;24949,25;;24949,25;24958,25;24952,44;24950,77;24939,25;24954,88125;24944,25;24958,25;stop;-9,0;-180,0;True;2025-10-22 21:02:43.021;False
130;2025-10-22 21:02:43.021;;2025-10-22 21:02:44.021;BUY;24929,25;;24929,25;24934,25;24954,88125;24954,8125;24939,25;24954,88125;24934,25;24920,25;profit;5,0;100,0;True;2025-10-22 21:02:43.021;False
131;2025-10-22 21:10:13.021;;2025-10-22 21:10:40.021;BUY;24990,75;;24990,75;24995,75;24988,35875;24990,0525;25000,75;24984,21;24995,75;24981,75;profit;5,0;100,0;True;2025-10-22 21:09:36.021;False
132;2025-10-22 21:15:05.021;;2025-10-22 21:15:12.021;SELL;24988,75;;24988,75;24997,75;24989,89125;24989,3875;24978,75;24991,06;24983,75;24997,75;stop;-9,0;-180,0;True;2025-10-22 21:14:55.021;False
133;2025-10-22 21:20:13.021;;2025-10-22 21:20:14.021;SELL;25002,0;;25002,0;24997,0;24992,07375;24992,1;24992,0;24992,07375;24997,0;25011,0;profit;5,0;100,0;True;2025-10-22 21:20:13.021;False
134;2025-10-22 21:22:17.021;;2025-10-22 21:22:41.021;BUY;24997,25;;24997,25;25002,25;25003,8825;25004,2275;25007,25;24992,25625;25002,25;24988,25;profit;5,0;100,0;True;2025-10-22 21:20:16.021;False
135;2025-10-22 21:50:21.021;;2025-10-22 21:50:37.021;BUY;25031,25;;25031,25;25022,25;25025,26;25025,575;25041,25;25023,555;25036,25;25022,25;stop;-9,0;-180,0;True;2025-10-22 21:50:01.021;False
136;2025-10-22 21:56:18.021;;2025-10-22 21:57:01.021;SELL;25040,75;;25040,75;25035,75;25029,79125;25033,465;25030,75;25029,66;25035,75;25049,75;profit;5,0;100,0;True;2025-10-22 21:55:01.021;False
137;2025-10-22 22:00:02.021;;2025-10-22 22:00:05.021;SELL;25046,75;;25046,75;25041,75;25031,79625;25031,78125;25036,75;25031,83125;25041,75;25055,75;profit;5,0;100,0;True;2025-10-22 21:59:51.021;False
138;2025-10-22 22:02:39.021;;2025-10-22 22:02:40.021;SELL;25054,0;;25054,0;25063,0;25042,61625;25042,82625;25044,0;25031,79875;25049,0;25063,0;stop;-9,0;-180,0;True;2025-10-22 21:59:56.021;False
139;2025-10-22 22:01:25.021;;2025-10-22 22:01:36.021;BUY;25034,0;;25034,0;25039,0;25036,08;25036,61875;25044,0;25031,79875;25039,0;25025,0;profit;5,0;100,0;True;2025-10-22 21:59:56.021;False
140;2025-10-22 22:00:11.021;;2025-10-22 22:00:18.021;SELL;25052,0;;25052,0;25047,0;25031,83375;25032,12625;25042,0;25031,80125;25047,0;25061,0;profit;5,0;100,0;True;2025-10-22 21:59:57.021;False
141;2025-10-22 22:01:29.021;;2025-10-22 22:01:32.021;BUY;25032,0;;25032,0;25037,0;25036,2275;25036,3675;25042,0;25031,80125;25037,0;25023,0;profit;5,0;100,0;True;2025-10-22 21:59:57.021;False
142;2025-10-22 22:00:03.021;;2025-10-22 22:00:05.021;SELL;25047,75;;25047,75;25042,75;25031,795;25031,78125;25037,75;25031,77875;25042,75;25056,75;profit;5,0;100,0;True;2025-10-22 21:59:58.021;False
143;2025-10-22 22:00:11.021;;2025-10-22 22:00:18.021;SELL;25051,25;;25051,25;25046,25;25031,83375;25032,12625;25041,25;25031,77375;25046,25;25060,25;profit;5,0;100,0;True;2025-10-22 21:59:59.021;False
144;2025-10-22 22:01:29.021;;2025-10-22 22:01:32.021;BUY;25031,25;;25031,25;25036,25;25036,2275;25036,3675;25041,25;25031,77375;25036,25;25022,25;profit;5,0;100,0;True;2025-10-22 21:59:59.021;False
145;2025-10-22 22:00:11.021;;2025-10-22 22:00:19.021;SELL;25050,5;;25050,5;25045,5;25031,83375;25032,165;25040,5;25031,765;25045,5;25059,5;profit;5,0;100,0;True;2025-10-22 22:00:00.021;False
146;2025-10-22 22:02:39.021;;2025-10-22 22:02:40.021;SELL;25054,0;;25054,0;25063,0;25042,61625;25042,82625;25044,0;25031,775;25049,0;25063,0;stop;-9,0;-180,0;True;2025-10-22 22:00:01.021;False
147;2025-10-22 22:01:25.021;;2025-10-22 22:01:36.021;BUY;25034,0;;25034,0;25039,0;25036,08;25036,61875;25044,0;25031,775;25039,0;25025,0;profit;5,0;100,0;True;2025-10-22 22:00:01.021;False
