timestamp;start_timestamp;end_timeout_bigvolume;end_timeout_mean_reversion;big_volume;total_volume;total_bid;total_ask;bid_ask_ratio;num_levels_moved;close;mean_level_up;mean_level_down;open;high;low;price_change;price_change_pct;num_price_levels;price_range;poc_price;poc_volume;profile_bid_volume;profile_ask_volume;profile_total_volume;profile_bid_ask_ratio;tick_count;sma
2025-10-22 20:14:32.021;2025-10-22 20:14:32.021;2025-10-22 20:24:32.021;2025-10-22 20:17:32.021;True;283;2;281;0,0071174377224199;-13;24869,25;24879,25;24859,25;24873,5;24874,0;24869,25;-3,25;-0,0130666398633028;18;4,75;24870,0;215,0;2,0;281,0;283,0;0,0071174377224199;76;24884,39625
2025-10-22 20:24:36.021;2025-10-22 20:24:36.021;2025-10-22 20:34:36.021;2025-10-22 20:27:36.021;True;215;205;10;20,5;16;24936,0;24946,0;24926,0;24931,75;24936,0;24931,75;4,0;0,0160436386972565;18;4,25;24935,0;77,0;205,0;11,0;216,0;18,63636363636364;144;24917,96
2025-10-22 20:50:20.021;2025-10-22 20:50:20.021;2025-10-22 21:00:20.021;2025-10-22 20:53:20.021;True;304;300;4;75,0;0;24912,0;24922,0;24902,0;24912,0;24912,0;24908,5;0,0;0,0;17;4,5;24910,0;207,0;301,0;19,0;320,0;15,842105263157896;98;24934,3175
2025-10-22 20:55:57.021;2025-10-22 20:55:57.021;2025-10-22 21:05:57.021;2025-10-22 20:58:57.021;True;251;93;158;0,5886075949367089;0;24943,75;24953,75;24933,75;24944,5;24944,75;24942,25;0,0;0,0;11;2,5;24944,75;87,0;93,0;158,0;251,0;0,5886075949367089;126;24921,72125
2025-10-22 21:01:35.021;2025-10-22 21:01:35.021;2025-10-22 21:11:35.021;2025-10-22 21:04:35.021;True;203;31;172;0,1802325581395348;-45;24950,25;24960,25;24940,25;24961,25;24961,25;24948,5;-11,25;-0,0450694068866053;46;12,75;24950,75;14,0;31,0;172,0;203,0;0,1802325581395348;198;24955,9575
2025-10-22 21:01:37.021;2025-10-22 21:01:37.021;2025-10-22 21:11:37.021;2025-10-22 21:04:37.021;True;417;120;297;0,404040404040404;-33;24935,25;24945,25;24925,25;24943,0;24945,5;24928,75;-8,25;-0,0330747489325876;68;16,75;24936,0;14,0;120,0;297,0;417,0;0,404040404040404;406;24955,9175
2025-10-22 21:01:38.021;2025-10-22 21:01:38.021;2025-10-22 21:11:38.021;2025-10-22 21:04:38.021;True;224;42;182;0,2307692307692307;-30;24927,75;24937,75;24917,75;24934,75;24936,5;24923,25;-7,5;-0,0300779017655728;50;13,25;24935,25;21,0;42,0;188,0;230,0;0,2234042553191489;208;24955,8425
2025-10-22 21:02:43.021;2025-10-22 21:02:43.021;2025-10-22 21:12:43.021;2025-10-22 21:05:43.021;True;303;270;33;8,181818181818182;52;24939,25;24949,25;24929,25;24927,25;24941,0;24927,25;13,0;0,0521538538689132;54;13,75;24935,5;71,0;270,0;33,0;303,0;8,181818181818182;255;24954,88125
2025-10-22 21:09:36.021;2025-10-22 21:09:36.021;2025-10-22 21:19:36.021;2025-10-22 21:12:36.021;True;216;178;38;4,684210526315789;5;25000,75;25010,75;24990,75;24999,25;25002,5;24998,75;1,25;0,005000100002;16;3,75;25000,0;110,0;178,0;39,0;217,0;4,564102564102564;118;24984,21
2025-10-22 21:14:55.021;2025-10-22 21:14:55.021;2025-10-22 21:24:55.021;2025-10-22 21:17:55.021;True;378;273;105;2,6;-23;24978,75;24988,75;24968,75;24984,0;24984,0;24975,0;-5,75;-0,0230142688466849;39;9,5;24977,25;48,0;282,0;105,0;387,0;2,685714285714285;356;24991,06
2025-10-22 21:20:13.021;2025-10-22 21:20:13.021;2025-10-22 21:30:13.021;2025-10-22 21:23:13.021;True;334;58;276;0,2101449275362318;-58;24992,0;25002,0;24982,0;25006,5;25006,5;24991,25;-14,5;-0,0579849239197808;62;15,25;24992,5;25,0;58,0;276,0;334,0;0,2101449275362318;324;24992,07375
2025-10-22 21:20:16.021;2025-10-22 21:20:16.021;2025-10-22 21:30:16.021;2025-10-22 21:23:16.021;True;211;108;103;1,0485436893203883;27;25007,25;25017,25;24997,25;25001,5;25009,25;25001,5;6,75;0,0269994600107997;32;7,75;25007,25;23,0;108,0;103,0;211,0;1,0485436893203883;203;24992,25625
2025-10-22 21:50:01.021;2025-10-22 21:50:01.021;2025-10-22 22:00:01.021;2025-10-22 21:53:01.021;True;412;289;123;2,34959349593496;35;25041,25;25051,25;25031,25;25033,5;25047,75;25032,75;8,75;0,0349545590732048;56;15,0;25041,0;23,0;289,0;123,0;412,0;2,34959349593496;383;25023,555
2025-10-22 21:55:01.021;2025-10-22 21:55:01.021;2025-10-22 22:05:01.021;2025-10-22 21:58:01.021;True;307;212;95;2,231578947368421;7;25030,75;25040,75;25020,75;25028,75;25033,5;25025,25;1,75;0,0069918894082863;34;8,25;25028,0;26,0;215,0;95,0;310,0;2,263157894736842;300;25029,66
2025-10-22 21:59:51.021;2025-10-22 21:59:51.021;2025-10-22 22:09:51.021;2025-10-22 22:02:51.021;True;206;37;169;0,2189349112426035;1;25036,75;25046,75;25026,75;25036,25;25039,0;25035,5;0,25;0,0009985421284924;15;3,5;25038,25;47,0;41,0;174,0;215,0;0,2356321839080459;176;25031,83125
2025-10-22 21:59:56.021;2025-10-22 21:59:56.021;2025-10-22 22:09:56.021;2025-10-22 22:02:56.021;True;390;339;51;6,647058823529412;9;25044,0;25054,0;25034,0;25042,0;25045,25;25040,0;2,25;0,0089849950582527;22;5,25;25040,75;63,0;374,0;51,0;425,0;7,333333333333333;299;25031,79875
2025-10-22 21:59:57.021;2025-10-22 21:59:57.021;2025-10-22 22:09:57.021;2025-10-22 22:02:57.021;True;297;51;246;0,2073170731707317;-8;25042,0;25052,0;25032,0;25044,25;25045,75;25040,5;-2,0;-0,0079859447372624;22;5,25;25044,75;34,0;51,0;246,0;297,0;0,2073170731707317;243;25031,80125
2025-10-22 21:59:58.021;2025-10-22 21:59:58.021;2025-10-22 22:09:58.021;2025-10-22 22:02:58.021;True;312;56;256;0,21875;-17;25037,75;25047,75;25027,75;25042,0;25042,5;25037,75;-4,25;-0,0169714879003274;20;4,75;25040,5;49,0;56,0;260,0;316,0;0,2153846153846154;268;25031,77875
2025-10-22 21:59:59.021;2025-10-22 21:59:59.021;2025-10-22 22:09:59.021;2025-10-22 22:02:59.021;True;499;103;396;0,2601010101010101;14;25041,25;25051,25;25031,25;25038,5;25044,0;25037,75;3,5;0,0139788918732713;26;6,25;25043,0;60,0;127,0;396,0;523,0;0,3207070707070707;407;25031,77375
2025-10-22 22:00:00.021;2025-10-22 22:00:00.021;2025-10-22 22:10:00.021;2025-10-22 22:03:00.021;True;726;523;203;2,5763546798029555;-3;25040,5;25050,5;25030,5;25041,5;25041,75;25037,5;-0,75;-0,0029950581540458;18;4,25;25040,5;96,0;523,0;204,0;727,0;2,563725490196078;672;25031,765
2025-10-22 22:00:01.021;2025-10-22 22:00:01.021;2025-10-22 22:10:01.021;2025-10-22 22:03:01.021;True;423;377;46;8,195652173913043;14;25044,0;25054,0;25034,0;25040,5;25045,0;25040,25;3,5;0,0139773566821748;20;4,75;25044,0;81,0;378,0;46,0;424,0;8,217391304347826;383;25031,775
